JAN_CD,SYOHIN_NM,0,1,2,DAIBUNRUI_CD,DAIBUNRUI_NM,CHUBUNRUI_CD,CHUBUNRUI_NM,SHOBUNRUI_CD,SHOBUNRUI_NM,SAIBUNRUI_CD,SAIBUNRUI_NM
0000049721584,プロビオヨーグルトＲ－１ドリンクストロＢ１１２ｍｌ,-19.600624,-1.4000103,8.111676,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130205.0,ヨーグルト
0000049721638,明治　プロビオＹＧ　ＰＡ－３　ドリンク　１１２ｇ,-19.73522,-1.896679,9.908714,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130205.0,ヨーグルト
0000049722000,明治　ヨーグルトＲ－１　１１２ｇ,-20.096636,1.0199071,12.345268,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130205.0,ヨーグルト
0000049722048,明治　プロビオＹＧＬＧ２１ドリンクタイプ　１１２ｇ,-19.85314,-1.6407806,8.682717,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130205.0,ヨーグルト
0000049722079,明治　ヨーグルトＲ－１ドリンクタイプ　１１２ｍｌ,-19.354094,-1.7190969,8.391655,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130205.0,ヨーグルト
0000049722109,明治　プロビオＹＧ　ＬＧ２１Ｄ低糖・低Ｃ　１１２ｇ,-20.007626,-1.5054908,8.547921,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130205.0,ヨーグルト
0000049722499,明治　Ｒ－１ドリンク低糖・低カロリー　１１２ｍｌ,-19.187937,-1.7519147,8.382916,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130205.0,ヨーグルト
0000049722741,明治　プロビオヨーグルト　ＬＧ２１　１１２ｇ,-20.175327,1.0374906,12.591216,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130205.0,ヨーグルト
0000049722840,ブルガリアＹＧブルーＢ＆４種あじわいＢ　７５ｇ×４,-16.631145,0.833615,14.70474,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130205.0,ヨーグルト
0000049747157,チロルチョコ　チロルチョコミルク　１個,-6.7542233,15.922832,1.7851813,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130123.0,チョコレート
0000049755176,不二家　アンパンマンミニミニラムネ　２３ｇ,-6.585836,13.390955,-2.5804498,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130121.0,キャンディ・キャラメル
0000049770308,明治　ポイフル　５３ｇ,-7.365137,9.654051,-3.4549577,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130121.0,キャンディ・キャラメル
0000049770865,明治　Ｒ－１ドリンクブルーベリーミックス１１２ｍｌ,-19.31046,-1.2322394,7.728093,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130205.0,ヨーグルト
0000049777048,ロッテ　キシリトール　ガム＜グレープ＞　１４粒,-13.388101,17.28762,-6.1949425,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130125.0,チューインガム
0000049779240,ロッテ　ふーせんの実　ブルーベリー　３５ｇ,-7.1921086,11.492869,-2.4130387,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130125.0,チューインガム
0000049779646,ロッテ　ブラックブラックガム　９枚,-14.620315,17.603277,-6.0831137,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130125.0,チューインガム
0000049780130,ポッカサッポロ　キレートレモンクエン酸瓶１５５ｍｌ,-13.536233,-9.157794,9.159575,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140305.0,炭酸フレーバー
0000049780239,キレートレモンＭＵＫＵＭＩ　瓶　１５５ｍｌ,-13.302519,-8.352809,9.016435,100000.0,食　品,140000.0,飲料・酒類,140200.0,果実飲料,140203.0,果汁飲料
0000049780277,ポッカサッポロ　ポッカレモン１００　プラ　７０ｍｌ,2.8368223,-17.443693,-5.0640655,100000.0,食　品,110000.0,加工食品,110100.0,調味料,110111.0,食酢
0000049780345,ポッカサッポロ　ポッカレモン１００　瓶　１２０ｍｌ,2.795403,-17.450377,-5.0034885,100000.0,食　品,110000.0,加工食品,110100.0,調味料,110111.0,食酢
0000049780741,ポッカサッポロ　キレートレモン　瓶　１５５ｍｌ,-13.515739,-9.574489,8.831083,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140305.0,炭酸フレーバー
0000049810462,森永　ミルクキャラメル　１２粒,3.255805,14.216133,-1.5247006,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130121.0,キャンディ・キャラメル
0000049810721,森永　ラムネ　２９ｇ,-7.310445,10.000209,-1.2298669,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130121.0,キャンディ・キャラメル
0000049811353,森永製菓　ラムネ　２９ｇ,-7.323713,9.876867,-1.049884,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130121.0,キャンディ・キャラメル
0000049811742,森菓　サンデ－カツプチヨコ　１８０ｍｌ,-7.534047,10.732287,8.0002575,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130497.0,パーソナルアイスその他
0000049814309,森永製菓　おっとっとおやつパックうすしお味　５０ｇ,-0.83245784,13.577862,-2.5007472,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130131.0,スナック
0000049815405,ハインツ　トマトケチャップ　逆さボトル　４６０ｇ,2.6432462,-13.814202,-3.5256553,100000.0,食　品,110000.0,加工食品,110100.0,調味料,110131.0,ケチャップ
0000049832051,赤城　赤城しぐれ　いちご　１６０ｍｌ,-6.0752025,1.8411499,9.33098,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130497.0,パーソナルアイスその他
0000049835335,森永乳業　トリプルヨーグルトドリンクタイプ１００ｇ,-20.072275,-1.2891998,9.786572,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130205.0,ヨーグルト
0000049836349,森永乳業　トリプルヨーグルト砂糖不使用　１００ｍｌ,-20.14632,-0.98318064,10.189863,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130205.0,ヨーグルト
0000049837346,森永乳業　タニタ食堂監修の杏仁豆腐　６０ｇ×４,-9.871044,2.2838862,15.274751,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130203.0,デザート類
0000049837704,メモリービフィズス記憶対策ＹＧドリンクタイプ１００,-19.597925,-2.1843793,10.37589,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130205.0,ヨーグルト
0000049837858,森永　れん乳アイス　メロンソーダフロート１５０ｍｌ,-10.0713825,4.4831905,7.5699916,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130497.0,パーソナルアイスその他
0000049839333,恵　ガセリ菌ＳＰ株ヨーグルトドリンクタイプ１００ｇ,-19.414253,-1.2410053,9.104879,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130205.0,ヨーグルト
0000049839388,雪印メグミルク　ＭＢＰドリンク　１００ｇ,-20.194216,0.010484628,7.9691267,100000.0,食　品,140000.0,飲料・酒類,140400.0,乳飲料,140407.0,乳酸菌飲料
0000049839500,雪印メグミルク　恵ガセリ菌ＳＰ株ヨーグルト１００ｇ,-20.11815,0.8104702,12.365441,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130205.0,ヨーグルト
0000049839517,恵　ガセリ菌ＳＰ株ヨーグルトアロエ　１００ｇ,-17.316645,-0.6070187,17.585823,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130205.0,ヨーグルト
0000049839579,恵ガセリ菌ＳＰ株ヨーグルトベリーミックス　１００ｇ,-19.266508,-0.92350113,8.834056,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130205.0,ヨーグルト
0000049839807,雪印北海道１００さけるチーズ　プレーン　５０ｇ,2.5297747,5.997913,-11.802914,100000.0,食　品,110000.0,加工食品,110400.0,乳製品,110405.0,チーズ
0000049839814,さけるチーズプレーン,2.5731413,5.9913116,-11.765771,100000.0,食　品,110000.0,加工食品,110400.0,乳製品,110405.0,チーズ
0000049839821,雪印北海道１００さけるチーズ　スモーク味　５０ｇ,2.1772704,5.207842,-11.208008,100000.0,食　品,110000.0,加工食品,110400.0,乳製品,110405.0,チーズ
0000049845372,ＧＲＥＥＮ　ＤＡＫＡＲＡ麦茶　ペット　６５０ｍｌ,-24.810001,-8.839793,-6.8779626,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140313.0,日本茶・麦茶ドリンク
0000049846829,赤城　赤城しぐれ　練乳入りあずき　１５０ｍｌ,-6.0443816,2.8470855,9.274686,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130497.0,パーソナルアイスその他
0000049846836,赤城　赤城しぐれ　練乳入り　ホワイト　１５０ｍｌ,-6.1369414,2.4664478,9.47109,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130497.0,パーソナルアイスその他
0000049853995,タカナシ　おなかへＧＧ　１００ｇ,-20.412296,1.7277128,13.41715,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130205.0,ヨーグルト
0000049878226,カゴメ　野菜生活１００オリジナルリーフＰ２００ｍｌ,-9.586848,-6.095179,13.760996,100000.0,食　品,140000.0,飲料・酒類,140200.0,果実飲料,140209.0,野菜ジュース
0000049878257,カゴメ　野菜生活１００ベリーサラダＬＰ　２００ｍｌ,-9.596223,-5.921128,13.193896,100000.0,食　品,140000.0,飲料・酒類,140200.0,果実飲料,140209.0,野菜ジュース
0000049878301,カゴメ　野菜生活１００　マンゴーサラダ　２００ｍｌ,-8.748081,-5.3970866,13.186394,100000.0,食　品,140000.0,飲料・酒類,140200.0,果実飲料,140209.0,野菜ジュース
0000049878448,カゴメ　野菜一日これ一本　リーフパック　２００ｍｌ,-10.053502,-6.3850007,14.278747,100000.0,食　品,140000.0,飲料・酒類,140200.0,果実飲料,140209.0,野菜ジュース
0000049891966,アンデイコ　こだわり極プリン　１０５ｇ,-4.420028,-0.9898161,21.899246,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130203.0,デザート類
0000049892413,アンディコ　限定シュークリーム　６個,1.1045761,10.262541,19.305916,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130137.0,生菓子
0000049892604,アンデイコ　北海道チーズケーキ　１個,-4.439662,7.10143,18.178246,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130203.0,デザート類
0000049892970,アンデイコ　限定エクレア　４個,-0.046698965,11.051868,17.545124,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130137.0,生菓子
00010108500446,ﾘﾌﾞｻﾝﾄﾞ,14.19238,3.3066068,0.7139742,700000.0,外食,710000.0,料理,710900.0,パン・ピザ,710901.0,サンドイッチ
00010108500473,ﾘﾌﾞｻﾝﾄﾞ,14.238255,3.4537144,0.687209,700000.0,外食,710000.0,料理,710900.0,パン・ピザ,710901.0,サンドイッチ
000101210120200300,てりやき,13.30548,3.240151,2.3857002,700000.0,外食,710000.0,料理,710900.0,パン・ピザ,710902.0,ハンバーガー（ハンバーグ）
000101210120200319,てりやき,13.411434,3.335592,2.2152483,700000.0,外食,710000.0,料理,710900.0,パン・ピザ,710902.0,ハンバーガー（ハンバーグ）
000101210120240428,タマてり,13.392111,3.5838568,2.4857857,700000.0,外食,710000.0,料理,710900.0,パン・ピザ,710902.0,ハンバーガー（ハンバーグ）
000101210120510420,ﾊﾆｰﾏｽﾀｰﾄﾞﾁｷﾝﾌｨﾚ,13.574435,3.6703582,-0.2391835,700000.0,外食,710000.0,料理,710900.0,パン・ピザ,710903.0,ハンバーガー（チキン）
000101220120660382,ｱﾎﾞｶﾄﾞｴﾋﾞﾊﾞｰｶﾞｰ,16.767048,6.014467,-0.017475676,700000.0,外食,710000.0,料理,710900.0,パン・ピザ,710904.0,ハンバーガー（海鮮）
000101220120870473,黒ﾏﾖﾘﾌﾞｻﾝﾄﾞﾎﾟｰｸ,14.244828,3.4597313,0.6772266,700000.0,外食,710000.0,料理,710900.0,パン・ピザ,710901.0,サンドイッチ
000101220120990419,ｶﾞｰﾘｯｸｼｭﾘﾝﾌﾟｴﾋﾞ,16.49288,5.334224,-0.3045688,700000.0,外食,710000.0,料理,710900.0,パン・ピザ,710904.0,ハンバーガー（海鮮）
000101220121120473,半熟月見ｴﾋﾞ,16.563166,5.6297884,-0.060193166,700000.0,外食,710000.0,料理,710900.0,パン・ピザ,710904.0,ハンバーガー（海鮮）
00010125040360,絶品チーズ,14.296183,2.5662858,1.057268,700000.0,外食,710000.0,料理,710900.0,パン・ピザ,710902.0,ハンバーガー（ハンバーグ）
00010125040382,絶品チーズ,14.310579,2.6440547,0.9661451,700000.0,外食,710000.0,料理,710900.0,パン・ピザ,710902.0,ハンバーガー（ハンバーグ）
00010125820340,エビバーガー,16.765032,5.822373,-0.45139405,700000.0,外食,710000.0,料理,710900.0,パン・ピザ,710904.0,ハンバーガー（海鮮）
00010125820355,エビバーガー,16.715569,5.791368,-0.3742708,700000.0,外食,710000.0,料理,710900.0,パン・ピザ,710904.0,ハンバーガー（海鮮）
00010125820373,エビバーガー,16.69094,5.7771616,-0.3191199,700000.0,外食,710000.0,料理,710900.0,パン・ピザ,710904.0,ハンバーガー（海鮮）
000119221920240242,ｾｯﾄ ｵﾆｵﾝﾌﾗｲ&ﾎﾟﾃﾄ,12.422007,3.552645,9.301115,700000.0,外食,710000.0,料理,711000.0,ホットスナック,711099.0,ホットスナック不明
00011926980150,からあげっと,12.878355,4.0775266,-3.265607,700000.0,外食,710000.0,料理,711000.0,ホットスナック,711002.0,チキンナゲット
00013121800140,コーラ,-17.285854,-13.653725,3.8676476,700000.0,外食,730000.0,飲み物,730100.0,清涼飲料,730101.0,コーラ
000131223120170255,BOSSｼｪｰｷ,1.2854754,1.9091014,23.389572,700000.0,外食,730000.0,飲み物,739800.0,その他飲み物,739802.0,フローズン・シェイク
000131223120200319,BOSS珈琲ｾﾞﾘｰｼｪｰｷ,1.2308484,1.8346413,23.23977,700000.0,外食,730000.0,飲み物,739800.0,その他飲み物,739802.0,フローズン・シェイク
00013129960140,アイスコーヒー,-20.929337,6.8864,-7.6501937,700000.0,外食,730000.0,飲み物,730100.0,清涼飲料,730104.0,コーヒー（冷）
000141224120110182,ｱｯﾌﾟﾙﾊﾟｲ,6.551153,-4.3303967,21.643764,700000.0,外食,720000.0,デザート・菓子,720100.0,菓子,720102.0,パイ
00014130390242,Ｍポテト,14.308471,2.4946082,-1.6603407,700000.0,外食,710000.0,料理,711000.0,ホットスナック,711003.0,フライドポテト
00014130880230,ふるポテ,14.286216,2.507418,-1.7516327,700000.0,外食,710000.0,料理,711000.0,ホットスナック,711003.0,フライドポテト
00014130880242,ふるポテ,14.280781,2.4948225,-1.7844908,700000.0,外食,710000.0,料理,711000.0,ホットスナック,711003.0,フライドポテト
0021000615506,クラフト　パルメザンチーズ　８０ｇ,4.3418293,-11.092473,-4.9335003,100000.0,食　品,110000.0,加工食品,110400.0,乳製品,110405.0,チーズ
0028400017145,レイズ　しお味　１８４ｇ,4.0251975,19.999454,-9.235229,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130131.0,スナック
0078895130249,李錦記　パンダブランドオイスターソース　１４０ｇ,5.459365,-15.51232,-6.5907927,100000.0,食　品,110000.0,加工食品,110100.0,調味料,110149.0,中華調味料
0078895146417,李錦記　豆板醤　チューブ入り　８５ｇ,5.2244287,-12.852288,-8.783074,100000.0,食　品,110000.0,加工食品,110100.0,調味料,110149.0,中華調味料
010000000000840,ウーロン茶,-24.452538,-7.8629937,-0.9783178,700000.0,外食,730000.0,飲み物,730100.0,清涼飲料,730118.0,中国茶
010000000004522,やみつき塩キャベツ,17.655197,1.2577277,-1.7354822,700000.0,外食,710000.0,料理,710300.0,野菜メニュー,710301.0,サラダ
010000000005073,石焼ビビンバ,18.604242,1.5646563,-1.8090433,700000.0,外食,710000.0,料理,710500.0,ごはん類,710598.0,その他ごはん類
010000000006059,蜜おさつバター,17.551462,1.8291558,-1.5522584,700000.0,外食,710000.0,料理,710300.0,野菜メニュー,710398.0,その他野菜メニュー
010000000006126,とんタン塩,6.492984,3.933478,-5.4120293,700000.0,外食,710000.0,料理,710100.0,肉メニュー,710112.0,焼肉・鉄板焼き（豚）
010000000006323,牛角アイス バニラ,18.155262,1.8160602,-1.6747421,700000.0,外食,720000.0,デザート・菓子,720300.0,アイスクリーム類,720301.0,アイスクリーム
010000000008001,アサヒスーパードライ 中,-3.0328162,-27.060131,5.1254725,700000.0,外食,730000.0,飲み物,730400.0,アルコール飲料,730401.0,ビール・発泡酒など（生）
010000000012402,TO)牛カルビ弁当,19.63739,1.1558174,-1.1109653,700000.0,外食,710000.0,料理,710100.0,肉メニュー,710110.0,焼肉・鉄板焼き（牛）
010000000013654,牛タン塩,6.4888887,3.947217,-5.2787614,700000.0,外食,710000.0,料理,710100.0,肉メニュー,710113.0,焼肉・鉄板焼き（ホルモン）
010000000013965,OBC)牛角90品コース,18.748972,1.7700104,-2.3438444,700000.0,外食,710000.0,料理,710100.0,肉メニュー,710115.0,焼肉・鉄板焼き（不明）
0200000000010001,●ﾗ)宮ロース１４０,19.149618,2.0669968,-3.4885888,700000.0,外食,710000.0,料理,710100.0,肉メニュー,710102.0,ステーキ
0200000000010013,ﾗ)【宮】ハンバーグ２２５,19.22629,1.9674395,-3.7150486,700000.0,外食,710000.0,料理,710100.0,肉メニュー,710101.0,ハンバーグ
